Date,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
2025-02-04,26.07871437,0,26.25,0,26.60000038,25.20000076,25.34000015,0,60520500
2025-02-05,27.51925468,0,27.70000076,0,27.95000076,25.54000092,26.09000015,0,70330700
2025-02-06,27.50931931,0,27.69000053,0,27.79999924,26.71999931,27.17000008,0,59735100
2025-02-07,26.15819168,0,26.32999992,0,28.28000069,25.79999924,27.87000084,0,87930800
2025-02-10,27.1715374,0,27.35000038,0,27.54999924,26.89999962,26.92000008,0,53330500
2025-02-11,27.22121048,0,27.39999962,0,27.89999962,26.68000031,26.68000031,0,43880500
2025-02-12,27.36029625,0,27.54000092,0,27.54000092,25.95000076,26.18000031,0,57999300
2025-02-13,28.28422737,0,28.46999931,0,28.54999924,27.39999962,27.48999977,0,61026300
2025-02-14,28.36370659,0,28.54999924,0,28.81999969,28.11000061,28.48999977,0,43089600
2025-02-18,29.79430962,0,29.98999977,0,30.22999954,28.70999908,29.20000076,0,60222200
2025-02-19,31.26465416,0,31.46999931,0,31.88999939,29.76000023,30.19000053,0,58412700
2025-02-20,31.49315453,0,31.70000076,0,32.63999939,30.70000076,32.06000137,0,50903200
2025-02-21,28.62201118,0,28.80999947,0,31.95999908,28.39999962,31.90999985,0,61966500
2025-02-24,26.58538818,0,26.76000023,0,29.26000023,26.65999985,29.15999985,0,63724100
2025-02-25,24.90641403,0,25.06999969,0,26.92000008,24.81999969,26.65999985,0,90907500
2025-02-26,26.11845398,0,26.29000092,0,27,25.52000046,25.98999977,0,75869500
2025-02-27,21.608078,0,21.75,0,26.89999962,21.72999954,26.78000069,0,144841600
2025-02-28,22.58168411,0,22.72999954,0,23.21999931,21.02000046,21.79999924,0,110939400
2025-03-03,20.3761692,0,20.51000023,0,23.72999954,19.70999908,23.71999931,0,141822100
2025-03-04,20.51525497,0,20.64999962,0,22.26000023,19,20.28000069,0,154119800
2025-03-05,21.80677414,0,21.95000076,0,22.15999985,20.12000084,21.25,0,117702400
2025-03-06,19.1045208,0,19.22999954,0,21.02000046,19.01000023,19.70999908,0,164277600
2025-03-07,20.74375343,0,20.87999916,0,21.09000015,18.75,19.5,0,139349200
2025-03-10,17.872612,0,17.98999977,0,19.79999924,17.10000038,19.34000015,0,169215200
2025-03-11,17.29639816,0,17.40999985,0,18.5,16.51000023,18.04999924,0,161267000
2025-03-12,18.18058777,0,18.29999924,0,19.11000061,17.89999962,18.54000092,0,137654500
2025-03-13,17.97196007,0,18.09000015,0,19.27000046,17.57999992,18.37999916,0,117160200
2025-03-14,19.67079926,0,19.79999924,0,19.93000031,18.98999977,19.05999947,0,99718700
2025-03-17,20.65434265,0,20.79000092,0,21.28000069,19.5,19.51000023,0,82794200
2025-03-18,19.79995346,0,19.93000031,0,20.39999962,19.52000046,20.19000053,0,79140900
2025-03-19,20.24701691,0,20.37999916,0,21.37000084,19.45999908,19.88999939,0,83249700
2025-03-20,19.79995346,0,19.93000031,0,20.56999969,19.59000015,19.61000061,0,80380600
2025-03-21,19.15419388,0,19.28000069,0,19.48999977,18.37000084,18.81999969,0,84348300
2025-03-24,20.86297226,0,21,0,21.37000084,20.37000084,20.47999954,0,91671300
2025-03-25,20.47929382,0,20.54999924,0.065,21.02000046,20.35000038,20.82999992,0,57784400
2025-03-26,18.72535324,0,18.79000092,0,20.51000023,18.20000076,20.29999924,0,94328400
2025-03-27,17.6988945,0,17.76000023,0,18.40999985,17.36000061,18.17000008,0,103112800
2025-03-28,15.97484779,0,16.03000069,0,17.59000015,15.73999977,17.32999992,0,138232400
2025-03-31,15.89512253,0,15.94999981,0,15.97999954,14.39999962,15.06999969,0,111345600
2025-04-01,15.89512253,0,15.94999981,0,15.98999977,14.82999992,15.72999954,0,106085000
2025-04-02,16.20405579,0,16.26000023,0,16.88999939,15.02999973,15.18999958,0,141655200
